t,p_ref,,pulse,p_ref1
15.22800003,0.232415548,,0,0.232415548
15.22900002,0.232457666,,0,0.232457666
15.23,0.232499784,,0,0.232499784
15.23100002,0.232541902,,0,0.232541902
15.23200001,0.23258402,,0,0.23258402
15.23300003,0.232626138,,0,0.232626138
15.23400002,0.232668256,,0,0.232668256
15.235,0.232710374,,0,0.232710374
15.23600002,0.232752492,,0,0.232752492
15.23700001,0.23279461,,0,0.23279461
15.23800003,0.232836728,,0,0.232836728
15.23900002,0.232878846,,0,0.232878846
15.24,0.232920964,,0,0.232920964
15.24100002,0.232963082,,0,0.232963082
15.24200001,0.2330052,,0,0.2330052
15.24300003,0.233047318,,0,0.233047318
15.24400002,0.233089436,,0,0.233089436
15.245,0.233131554,,0,0.233131554
15.24600002,0.233173672,,0,0.233173672
15.24700001,0.23321579,,0,0.23321579
15.24800003,0.233257908,,0,0.233257908
15.24900002,0.233300026,,0,0.233300026
15.25,0.233342144,,0,0.233342144
15.25100002,0.233384262,,0,0.233384262
15.25200001,0.23342638,,0,0.23342638
15.25300003,0.233468498,,0,0.233468498
15.25400002,0.233510616,,0,0.233510616
15.255,0.233552734,,0,0.233552734
15.25600002,0.233594852,,0,0.233594852
15.25700001,0.23363697,,0,0.23363697
15.25800003,0.233679088,,0,0.233679088
15.25900002,0.233721206,,0,0.233721206
15.26,0.233763324,,0,0.233763324
15.26100002,0.233805442,,0,0.233805442
15.26200001,0.23384756,,0,0.23384756
15.26300003,0.233889678,,0,0.233889678
15.26400002,0.233931796,,0,0.233931796
15.265,0.233973914,,0,0.233973914
15.26600002,0.234016032,,0,0.234016032
15.26700001,0.23405815,,0,0.23405815
15.26800003,0.234100268,,0,0.234100268
15.26900002,0.234142386,,0,0.234142386
15.27,0.234184504,,0,0.234184504
15.27100002,0.234226622,,0,0.234226622
15.27200001,0.23426874,,0,0.23426874
15.27300003,0.234310858,,0,0.234310858
15.27400002,0.234352976,,0,0.234352976
15.275,0.234395094,,0,0.234395094
15.27600002,0.234437212,,0,0.234437212
15.27700001,0.23447933,,0,0.23447933
15.27800003,0.234521448,,0,0.234521448
15.27900002,0.234563566,,0,0.234563566
15.28,0.234605684,,0,0.234605684
15.28100002,0.234647802,,0,0.234647802
15.28200001,0.23468992,,0,0.23468992
15.28300003,0.234732038,,0,0.234732038
15.28400002,0.234774156,,0,0.234774156
15.285,0.234816274,,0,0.234816274
15.28600002,0.234858392,,0,0.234858392
15.28700001,0.23490051,,0,0.23490051
15.28800003,0.234942628,,0,0.234942628
15.28900002,0.234984746,,0,0.234984746
15.29,0.235026864,,0,0.235026864
15.29100002,0.235068982,,0,0.235068982
15.29200001,0.2351111,,0,0.2351111
15.29300003,0.235153218,,0,0.235153218
15.29400002,0.235195336,,0,0.235195336
15.295,0.235237454,,0,0.235237454
15.29600002,0.235279572,,0,0.235279572
15.29700001,0.23532169,,0,0.23532169
15.29800003,0.235363808,,0,0.235363808
15.29900002,0.235405926,,0,0.235405926
15.3,0.235448044,,0,0.235448044
15.30100002,0.235490162,,0,0.235490162
15.30200001,0.23553228,,0,0.23553228
15.30300003,0.235574398,,0,0.235574398
15.30400002,0.235616516,,0,0.235616516
15.305,0.235658634,,0,0.235658634
15.30600002,0.235700752,,0,0.235700752
15.30700001,0.23574287,,0,0.23574287
15.30799999,0.235784988,,0,0.235784988
15.30900002,0.235827106,,0,0.235827106
15.31,0.235869224,,0,0.235869224
15.31100002,0.235911342,,0,0.235911342
15.31200001,0.23595346,,0,0.23595346
15.31300003,0.235995578,,0,0.235995578
15.31400002,0.236037696,,0,0.236037696
15.315,0.236079814,,0,0.236079814
15.31600002,0.236121932,,0,0.236121932
15.31700001,0.23616405,,0,0.23616405
15.31800003,0.236206168,,0,0.236206168
15.31900002,0.236248286,,0,0.236248286
15.32,0.236290404,,0,0.236290404
15.32100002,0.236332522,,0,0.236332522
15.32200001,0.23637464,,0,0.23637464
15.32300003,0.236416758,,0,0.236416758
15.32400002,0.236458876,,0,0.236458876
15.325,0.236500994,,0,0.236500994
15.32600002,0.236543112,,0,0.236543112
15.32700001,0.23658523,,0,0.23658523
15.32800003,0.236627348,,0,0.236627348
15.32900002,0.236669466,,0,0.236669466
15.33,0.236711584,,0,0.236711584
15.33100002,0.236753702,,0,0.236753702
15.33200001,0.23679582,,0,0.23679582
15.33300003,0.236837938,,0,0.236837938
15.33400002,0.236880056,,0,0.236880056
15.335,0.236922174,,0,0.236922174
15.33600002,0.236964292,,0,0.236964292
15.33700001,0.23700641,,0,0.23700641
15.33799999,0.237048528,,0,0.237048528
15.33900002,0.237090646,,0,0.237090646
15.34,0.237132764,,0,0.237132764
15.34100002,0.237174882,,0,0.237174882
15.34200001,0.237217,,0,0.237217
15.34300003,0.237259118,,0,0.237259118
15.34400002,0.237301236,,5,0.237301236
15.345,0.237343354,,5,0.237343354
15.34600002,0.237385472,,5,0.237385472
15.34700001,0.23742759,,5,0.23742759
15.34800003,0.237469708,,5,0.237469708
15.34900002,0.237511826,,5,0.237511826
15.35,0.237553944,,5,0.237553944
15.35100002,0.237596062,,5,0.237596062
15.35200001,0.23763818,,5,0.23763818
15.35300003,0.237680298,,5,0.237680298
15.35400002,0.237722416,,5,0.237722416
15.355,0.237764534,,5,0.237764534
15.35600002,0.237806652,,5,0.237806652
15.35700001,0.23784877,,5,0.23784877
15.35800003,0.237890888,,5,0.237890888
15.35900002,0.237933006,,5,0.237933006
15.36,0.237975124,,5,0.237975124
15.36100002,0.238017242,,5,0.238017242
15.36200001,0.23805936,,5,0.23805936
15.36300003,0.238101478,,5,0.238101478
15.36400002,0.238143596,,5,0.238143596
15.365,0.238185714,,5,0.238185714
15.36600002,0.238227832,,5,0.238227832
15.36700001,0.23826995,,5,0.23826995
15.36800003,0.238312068,,5,0.238312068
15.36900002,0.238354186,,5,0.238354186
15.37,0.238396304,,5,0.238396304
15.37100002,0.238438422,,5,0.238438422
15.37200001,0.23848054,,5,0.23848054
15.37300003,0.238522658,,5,0.238522658
15.37400002,0.238564776,,5,0.238564776
15.375,0.238606894,,5,0.238606894
15.37600002,0.238649012,,5,0.238649012
15.37700001,0.23869113,,5,0.23869113
15.37800003,0.238733248,,5,0.238733248
15.37900002,0.238775366,,5,0.238775366
15.38,0.238817484,,5,0.238817484
15.38100002,0.238859602,,5,0.238859602
15.38200001,0.23890172,,5,0.23890172
15.38300003,0.238943838,,5,0.238943838
15.38400002,0.238985956,,5,0.238985956
15.385,0.239028074,,5,0.239028074
15.38600002,0.239070192,,5,0.239070192
15.38700001,0.23911231,,5,0.23911231
15.38800003,0.239154428,,5,0.239154428
15.38900002,0.239196546,,5,0.239196546
15.39,0.239238664,,5,0.239238664
15.39100002,0.239280782,,5,0.239280782
15.39200001,0.2393229,,5,0.2393229
15.39300003,0.239365018,,5,0.239365018
15.39400002,0.239407136,,5,0.239407136
15.395,0.239449254,,5,0.239449254
15.39600002,0.239491372,,5,0.239491372
15.39700001,0.23953349,,5,0.23953349
15.39800003,0.239575608,,5,0.239575608
15.39900002,0.239617726,,5,0.239617726
15.4,0.239659844,,5,0.239659844
15.40100002,0.239701962,,5,0.239701962
15.40200001,0.23974408,,5,0.23974408
15.40300003,0.239786198,,5,0.239786198
15.40400002,0.239828316,,5,0.239828316
15.405,0.239870434,,5,0.239870434
15.40600002,0.239912552,,5,0.239912552
15.40700001,0.23995467,,5,0.23995467
15.40800003,0.239996788,,5,0.239996788
15.40900002,0.240038906,,5,0.240038906
15.41,0.240081024,,5,0.240081024
15.41100002,0.240123142,,5,0.240123142
15.41200001,0.24016526,,5,0.24016526
15.41300003,0.240207378,,5,0.240207378
15.41400002,0.240249496,,5,0.240249496
15.415,0.240291614,,5,0.240291614
15.41600002,0.240333732,,5,0.240333732
15.41700001,0.24037585,,5,0.24037585
15.41800003,0.240417968,,5,0.240417968
15.41900002,0.240460086,,5,0.240460086
15.42,0.240502204,,5,0.240502204
15.42100002,0.240544322,,5,0.240544322
15.42200001,0.24058644,,5,0.24058644
15.42300003,0.240628558,,5,0.240628558
15.42400002,0.240670676,,5,0.240670676
15.425,0.240712794,,5,0.240712794
15.42600002,0.240754912,,5,0.240754912
15.42700001,0.24079703,,5,0.24079703
15.42800003,0.240839148,,5,0.240839148
15.42900002,0.240881266,,5,0.240881266
15.43,0.240923384,,5,0.240923384
15.43100002,0.240965502,,5,0.240965502
15.43200001,0.24100762,,5,0.24100762
15.43299999,0.241049738,,5,0.241049738
15.43400002,0.241091856,,5,0.241091856
15.435,0.241133974,,5,0.241133974
15.43600002,0.241176092,,5,0.241176092
15.43700001,0.24121821,,5,0.24121821
15.43800003,0.241260328,,5,0.241260328
15.43900002,0.241302446,,5,0.241302446
15.44,0.241344564,,5,0.241344564
15.44100002,0.241386682,,5,0.241386682
15.44200001,0.2414288,,5,0.2414288
15.44300003,0.241470918,,5,0.241470918
15.44400002,0.241513036,,5,0.241513036
15.445,0.241555154,,5,0.241555154
15.44600002,0.241597272,,5,0.241597272
15.44700001,0.24163939,,5,0.24163939
15.44800003,0.241681508,,5,0.241681508
15.44900002,0.241723626,,5,0.241723626
15.45,0.241765744,,5,0.241765744
15.45100002,0.241807862,,5,0.241807862
15.45200001,0.24184998,,5,0.24184998
15.45300003,0.241892098,,5,0.241892098
15.45400002,0.241934216,,5,0.241934216
15.455,0.241976334,,5,0.241976334
15.45600002,0.242018452,,5,0.242018452
15.45700001,0.24206057,,5,0.24206057
15.45800003,0.242102688,,5,0.242102688
15.45900002,0.242144806,,5,0.242144806
15.46,0.242186924,,5,0.242186924
15.46100002,0.242229042,,5,0.242229042
15.46200001,0.24227116,,5,0.24227116
15.46299999,0.242313278,,5,0.242313278
15.46400002,0.242355396,,5,0.242355396
15.465,0.242397514,,5,0.242397514
15.46600002,0.242439632,,5,0.242439632
15.46700001,0.24248175,,5,0.24248175
15.46800003,0.242523868,,5,0.242523868
15.46900002,0.242565986,,5,0.242565986
15.47,0.242608104,,5,0.242608104
15.47100002,0.242650222,,5,0.242650222
15.47200001,0.24269234,,5,0.24269234
15.47300003,0.242734458,,5,0.242734458
15.47400002,0.242776576,,5,0.242776576
15.475,0.242818694,,5,0.242818694
15.47600002,0.242860812,,5,0.242860812
15.47700001,0.24290293,,5,0.24290293
15.47800003,0.242945048,,5,0.242945048
15.47900002,0.242987166,,5,0.242987166
15.48,0.243029284,,5,0.243029284
15.48100002,0.243071402,,5,0.243071402
15.48200001,0.24311352,,5,0.24311352
15.48300003,0.243155638,,5,0.243155638
15.48400002,0.243197756,,5,0.243197756
15.485,0.243239874,,5,0.243239874
15.48600002,0.243281992,,5,0.243281992
15.48700001,0.24332411,,5,0.24332411
15.48800003,0.243366228,,5,0.243366228
15.48900002,0.243408346,,5,0.243408346
15.49,0.243450464,,5,0.243450464
15.49100002,0.243492582,,5,0.243492582
15.49200001,0.2435347,,5,0.2435347
15.49300003,0.243576818,,5,0.243576818
15.49400002,0.243618936,,5,0.243618936
15.495,0.243661054,,5,0.243661054
15.49600002,0.243703172,,5,0.243703172
15.49700001,0.24374529,,5,0.24374529
15.49800003,0.243787408,,5,0.243787408
15.49900002,0.243829526,,5,0.243829526
15.5,0.243871644,,5,0.243871644
15.50100002,0.243913762,,5,0.243913762
15.50200001,0.24395588,,5,0.24395588
15.50300003,0.243997998,,5,0.243997998
15.50400002,0.244040116,,5,0.244040116
15.505,0.244082234,,5,0.244082234
15.50600002,0.244124352,,5,0.244124352
15.50700001,0.24416647,,5,0.24416647
15.50800003,0.244208588,,5,0.244208588
15.50900002,0.244250706,,5,0.244250706
15.51,0.244292824,,5,0.244292824
15.51100002,0.244334942,,5,0.244334942
15.51200001,0.24437706,,5,0.24437706
15.51300003,0.244419178,,5,0.244419178
15.51400002,0.244461296,,5,0.244461296
15.515,0.244503414,,5,0.244503414
15.51600002,0.244545532,,5,0.244545532
15.51700001,0.24458765,,5,0.24458765
15.51800003,0.244629768,,5,0.244629768
15.51900002,0.244671886,,5,0.244671886
15.52,0.244714004,,5,0.244714004
15.52100002,0.244756122,,5,0.244756122
15.52200001,0.24479824,,5,0.24479824
15.52300003,0.244840358,,5,0.244840358
15.52400002,0.244882476,,5,0.244882476
15.525,0.244924594,,5,0.244924594
15.52600002,0.244966712,,5,0.244966712
15.52700001,0.24500883,,5,0.24500883
15.52800003,0.245050948,,5,0.245050948
15.52900002,0.245093066,,5,0.245093066
15.53,0.245135184,,5,0.245135184
15.53100002,0.245177302,,5,0.245177302
15.53200001,0.24521942,,5,0.24521942
15.53300003,0.245261538,,5,0.245261538
15.53400002,0.245303656,,5,0.245303656
15.535,0.245345352,,5,0.245345352
15.53600002,0.245386207,,5,0.245386207
15.53700001,0.245426219,,5,0.245426219
15.53800003,0.245465389,,5,0.245465389
15.53900002,0.245503716,,5,0.245503716
15.54,0.245541201,,5,0.245541201
15.54100002,0.245577844,,5,0.245577844
15.54200001,0.245613644,,5,0.245613644
15.54300003,0.245648602,,5,0.245648602
15.54400002,0.245682718,,5,0.245682718
15.545,0.245715991,,5,0.245715991
15.54600002,0.245748422,,5,0.245748422
15.54700001,0.24578001,,5,0.24578001
15.54800003,0.245810756,,5,0.245810756
15.54900002,0.24584066,,5,0.24584066
15.55,0.245869722,,5,0.245869722
15.55100002,0.245897941,,5,0.245897941
15.55200001,0.245925317,,5,0.245925317
15.55300003,0.245951852,,5,0.245951852
15.55400002,0.245977544,,5,0.245977544
15.555,0.246002393,,5,0.246002393
15.55600002,0.2460264,,5,0.2460264
15.55700001,0.246049565,,5,0.246049565
15.55799999,0.246071888,,5,0.246071888
15.55900002,0.246093368,,5,0.246093368
15.56,0.246114006,,5,0.246114006
15.56100002,0.246133801,,5,0.246133801
15.56200001,0.246152754,,5,0.246152754
15.56300003,0.246170865,,5,0.246170865
15.56400002,0.246188134,,5,0.246188134
15.565,0.24620456,,5,0.24620456
15.56600002,0.246220143,,5,0.246220143
15.56700001,0.246234885,,5,0.246234885
15.56800003,0.246248784,,5,0.246248784
15.56900002,0.24626184,,5,0.24626184
15.57,0.246274054,,5,0.246274054
15.57100002,0.246285426,,5,0.246285426
15.57200001,0.246295956,,5,0.246295956
15.57300003,0.246305643,,5,0.246305643
15.57400002,0.246314488,,5,0.246314488
15.575,0.24632249,,5,0.24632249
15.57600002,0.24632965,,5,0.24632965
15.57700001,0.246335968,,5,0.246335968
15.57800003,0.246341443,,5,0.246341443
15.57900002,0.246346076,,5,0.246346076
15.58,0.246349867,,5,0.246349867
15.58100002,0.246352815,,5,0.246352815
15.58200001,0.246354921,,5,0.246354921
15.58300003,0.246356184,,5,0.246356184
15.58400002,0.246356606,,5,0.246356606
15.585,0.246356184,,5,0.246356184
15.58600002,0.246354921,,5,0.246354921
15.58700001,0.246352815,,5,0.246352815
15.58799999,0.246349867,,5,0.246349867
15.58900002,0.246346076,,5,0.246346076
15.59,0.246341443,,5,0.246341443
15.59100002,0.246335968,,5,0.246335968
15.59200001,0.24632965,,5,0.24632965
15.59300003,0.24632249,,5,0.24632249
15.59400002,0.246314488,,5,0.246314488
15.595,0.246305643,,5,0.246305643
15.59600002,0.246295956,,5,0.246295956
15.59700001,0.246285426,,5,0.246285426
15.59800003,0.246274054,,5,0.246274054
15.59900002,0.24626184,,5,0.24626184
15.6,0.246248784,,5,0.246248784
15.60100002,0.246234885,,5,0.246234885
15.60200001,0.246220143,,5,0.246220143
15.60300003,0.24620456,,5,0.24620456
15.60400002,0.246188134,,5,0.246188134
15.605,0.246170865,,5,0.246170865
15.60600002,0.246152754,,5,0.246152754
15.60700001,0.246133801,,5,0.246133801
15.60800003,0.246114006,,5,0.246114006
15.60900002,0.246093368,,5,0.246093368
15.61,0.246071888,,5,0.246071888
15.61100002,0.246049565,,5,0.246049565
15.61200001,0.2460264,,5,0.2460264
15.61300003,0.246002393,,5,0.246002393
15.61400002,0.245977544,,5,0.245977544
15.615,0.245951852,,5,0.245951852
15.61600002,0.245925317,,5,0.245925317
15.61700001,0.245897941,,5,0.245897941
15.61800003,0.245869722,,5,0.245869722
15.61900002,0.24584066,,5,0.24584066
15.62,0.245810756,,5,0.245810756
15.62100002,0.24578001,,5,0.24578001
15.62200001,0.245748422,,5,0.245748422
15.62300003,0.245715991,,5,0.245715991
15.62400002,0.245682718,,5,0.245682718
15.625,0.245648602,,5,0.245648602
15.62600002,0.245613644,,5,0.245613644
15.62700001,0.245577844,,5,0.245577844
15.62800003,0.245541201,,5,0.245541201
15.62900002,0.245503716,,5,0.245503716
15.63,0.245465389,,5,0.245465389
15.63100002,0.245426219,,5,0.245426219
15.63200001,0.245386207,,5,0.245386207
15.63300003,0.245345352,,5,0.245345352
15.63400002,0.245303656,,5,0.245303656
15.635,0.245261538,,5,0.245261538
15.63600002,0.24521942,,5,0.24521942
15.63700001,0.245177302,,5,0.245177302
15.63800003,0.245135184,,5,0.245135184
15.63900002,0.245093066,,5,0.245093066
15.64,0.245050948,,5,0.245050948
15.64100002,0.24500883,,5,0.24500883
15.64200001,0.244966712,,5,0.244966712
15.64300003,0.244924594,,5,0.244924594
15.64400002,0.244882476,,5,0.244882476
15.645,0.244840358,,5,0.244840358
15.64600002,0.24479824,,5,0.24479824
15.64700001,0.244756122,,5,0.244756122
15.64800003,0.244714004,,5,0.244714004
15.64900002,0.244671886,,5,0.244671886
15.65,0.244629768,,5,0.244629768
15.65100002,0.24458765,,5,0.24458765
15.65200001,0.244545532,,5,0.244545532
15.65300003,0.244503414,,5,0.244503414
15.65400002,0.244461296,,5,0.244461296
15.655,0.244419178,,5,0.244419178
15.65600002,0.24437706,,5,0.24437706
15.65700001,0.244334942,,5,0.244334942
15.65800003,0.244292824,,5,0.244292824
15.65900002,0.244250706,,5,0.244250706
15.66,0.244208588,,5,0.244208588
15.66100002,0.24416647,,5,0.24416647
15.66200001,0.244124352,,5,0.244124352
15.66300003,0.244082234,,5,0.244082234
15.66400002,0.244040116,,5,0.244040116
15.665,0.243997998,,5,0.243997998
15.66600002,0.24395588,,5,0.24395588
15.66700001,0.243913762,,5,0.243913762
15.66800003,0.243871644,,5,0.243871644
15.66900002,0.243829526,,5,0.243829526
15.67,0.243787408,,5,0.243787408
15.67100002,0.24374529,,5,0.24374529
15.67200001,0.243703172,,5,0.243703172
15.67300003,0.243661054,,5,0.243661054
15.67400002,0.243618936,,5,0.243618936
15.675,0.243576818,,5,0.243576818
15.67600002,0.2435347,,5,0.2435347
15.67700001,0.243492582,,5,0.243492582
15.67800003,0.243450464,,5,0.243450464
15.67900002,0.243408346,,5,0.243408346
15.68,0.243366228,,5,0.243366228
15.68100002,0.24332411,,5,0.24332411
15.68200001,0.243281992,,5,0.243281992
15.68299999,0.243239874,,5,0.243239874
15.68400002,0.243197756,,5,0.243197756
15.685,0.243155638,,5,0.243155638
15.68600002,0.24311352,,5,0.24311352
15.68700001,0.243071402,,5,0.243071402
15.68800003,0.243029284,,5,0.243029284
15.68900002,0.242987166,,5,0.242987166
15.69,0.242945048,,5,0.242945048
15.69100002,0.24290293,,5,0.24290293
15.69200001,0.242860812,,5,0.242860812
15.69300003,0.242818694,,5,0.242818694
15.69400002,0.242776576,,5,0.242776576
15.695,0.242734458,,5,0.242734458
15.69600002,0.24269234,,5,0.24269234
15.69700001,0.242650222,,5,0.242650222
15.69800003,0.242608104,,5,0.242608104
15.69900002,0.242565986,,5,0.242565986
15.7,0.242523868,,5,0.242523868
15.70100002,0.24248175,,5,0.24248175
15.70200001,0.242439632,,5,0.242439632
15.70300003,0.242397514,,5,0.242397514
15.70400002,0.242355396,,5,0.242355396
15.705,0.242313278,,5,0.242313278
15.70600002,0.24227116,,5,0.24227116
15.70700001,0.242229042,,5,0.242229042
15.70800003,0.242186924,,5,0.242186924
15.70900002,0.242144806,,5,0.242144806
15.71,0.242102688,,5,0.242102688
15.71100002,0.24206057,,5,0.24206057
15.71200001,0.242018452,,5,0.242018452
15.71299999,0.241976334,,5,0.241976334
15.71400002,0.241934216,,5,0.241934216
15.715,0.241892098,,5,0.241892098
15.71600002,0.24184998,,5,0.24184998
15.71700001,0.241807862,,5,0.241807862
15.71800003,0.241765744,,5,0.241765744
15.71900002,0.241723626,,5,0.241723626
15.72,0.241681508,,5,0.241681508
15.72100002,0.24163939,,5,0.24163939
15.72200001,0.241597272,,5,0.241597272
15.72300003,0.241555154,,5,0.241555154
15.72400002,0.241513036,,5,0.241513036
15.725,0.241470918,,5,0.241470918
15.72600002,0.2414288,,5,0.2414288
15.72700001,0.241386682,,5,0.241386682
15.72800003,0.241344564,,5,0.241344564
15.72900002,0.241302446,,5,0.241302446
15.73,0.241260328,,5,0.241260328
15.73100002,0.24121821,,5,0.24121821
15.73200001,0.241176092,,5,0.241176092
15.73300003,0.241133974,,5,0.241133974
15.73400002,0.241091856,,5,0.241091856
15.735,0.241049738,,5,0.241049738
15.73600002,0.24100762,,5,0.24100762
15.73700001,0.240965502,,5,0.240965502
15.73800003,0.240923384,,5,0.240923384
15.73900002,0.240881266,,5,0.240881266
15.74,0.240839148,,5,0.240839148
15.74100002,0.24079703,,5,0.24079703
15.74200001,0.240754912,,5,0.240754912
15.74300003,0.240712794,,5,0.240712794
15.74400002,0.240670676,,5,0.240670676
15.745,0.240628558,,5,0.240628558
15.74600002,0.24058644,,5,0.24058644
15.74700001,0.240544322,,5,0.240544322
15.74800003,0.240502204,,5,0.240502204
15.74900002,0.240460086,,5,0.240460086
15.75,0.240417968,,5,0.240417968
15.75100002,0.24037585,,5,0.24037585
15.75200001,0.240333732,,5,0.240333732
15.75300003,0.240291614,,5,0.240291614
15.75400002,0.240249496,,5,0.240249496
15.755,0.240207378,,5,0.240207378
15.75600002,0.24016526,,5,0.24016526
15.75700001,0.240123142,,5,0.240123142
15.75800003,0.240081024,,5,0.240081024
15.75900002,0.240038906,,5,0.240038906
15.76,0.239996788,,5,0.239996788
15.76100002,0.23995467,,5,0.23995467
15.76200001,0.239912552,,5,0.239912552
15.76300003,0.239870434,,5,0.239870434
15.76400002,0.239828316,,5,0.239828316
15.765,0.239786198,,5,0.239786198
15.76600002,0.23974408,,5,0.23974408
15.76700001,0.239701962,,5,0.239701962
15.76800003,0.239659844,,5,0.239659844
15.76900002,0.239617726,,5,0.239617726
15.77,0.239575608,,5,0.239575608
15.77100002,0.23953349,,5,0.23953349
15.77200001,0.239491372,,5,0.239491372
15.77300003,0.239449254,,5,0.239449254
15.77400002,0.239407136,,5,0.239407136
15.775,0.239365018,,5,0.239365018
15.77600002,0.2393229,,5,0.2393229
15.77700001,0.239280782,,5,0.239280782
15.77800003,0.239238664,,5,0.239238664
15.77900002,0.239196546,,5,0.239196546
15.78,0.239154428,,5,0.239154428
15.78100002,0.23911231,,5,0.23911231
15.78200001,0.239070192,,5,0.239070192
15.78300003,0.239028074,,5,0.239028074
15.78400002,0.238985956,,5,0.238985956
15.785,0.238943838,,5,0.238943838
15.78600002,0.23890172,,5,0.23890172
15.78700001,0.238859602,,5,0.238859602
15.78800003,0.238817484,,5,0.238817484
15.78900002,0.238775366,,5,0.238775366
15.79,0.238733248,,5,0.238733248
15.79100002,0.23869113,,5,0.23869113
15.79200001,0.238649012,,5,0.238649012
15.79300003,0.238606894,,5,0.238606894
15.79400002,0.238564776,,5,0.238564776
15.795,0.238522658,,5,0.238522658
15.79600002,0.23848054,,5,0.23848054
15.79700001,0.238438422,,5,0.238438422
15.79800003,0.238396304,,5,0.238396304
15.79900002,0.238354186,,5,0.238354186
15.8,0.238312068,,5,0.238312068
15.80100002,0.23826995,,5,0.23826995
15.80200001,0.238227832,,5,0.238227832
15.80300003,0.238185714,,5,0.238185714
15.80400002,0.238143596,,5,0.238143596
15.805,0.238101478,,5,0.238101478
15.80600002,0.23805936,,5,0.23805936
15.80700001,0.238017242,,5,0.238017242
15.80799999,0.237975124,,5,0.237975124
15.80900002,0.237933006,,5,0.237933006
15.81,0.237890888,,5,0.237890888
15.81100002,0.23784877,,5,0.23784877
15.81200001,0.237806652,,5,0.237806652
15.81300003,0.237764534,,5,0.237764534
15.81400002,0.237722416,,5,0.237722416
15.815,0.237680298,,5,0.237680298
15.81600002,0.23763818,,5,0.23763818
15.81700001,0.237596062,,5,0.237596062
15.81800003,0.237553944,,5,0.237553944
15.81900002,0.237511826,,5,0.237511826
15.82,0.237469708,,5,0.237469708
15.82100002,0.23742759,,5,0.23742759
15.82200001,0.237385472,,5,0.237385472
15.82300003,0.237343354,,5,0.237343354
15.82400002,0.237301236,,5,0.237301236
15.825,0.237259118,,5,0.237259118
15.82600002,0.237217,,5,0.237217
15.82700001,0.237174882,,5,0.237174882
15.82800003,0.237132764,,5,0.237132764
15.82900002,0.237090646,,5,0.237090646
15.83,0.237048528,,5,0.237048528
15.83100002,0.23700641,,5,0.23700641
15.83200001,0.236964292,,5,0.236964292
15.83300003,0.236922174,,5,0.236922174
15.83400002,0.236880056,,5,0.236880056
15.835,0.236837938,,5,0.236837938
15.83600002,0.23679582,,5,0.23679582
15.83700001,0.236753702,,5,0.236753702
15.83799999,0.236711584,,5,0.236711584
15.83900002,0.236669466,,5,0.236669466
15.84,0.236627348,,5,0.236627348
15.84100002,0.23658523,,5,0.23658523
15.84200001,0.236543112,,5,0.236543112
15.84300003,0.236500994,,5,0.236500994
15.84400002,0.236458876,,0,0.236458876
15.845,0.236416758,,0,0.236416758
15.84600002,0.23637464,,0,0.23637464
15.84700001,0.236332522,,0,0.236332522
15.84800003,0.236290404,,0,0.236290404
15.84900002,0.236248286,,0,0.236248286
15.85,0.236206168,,0,0.236206168
15.85100002,0.23616405,,0,0.23616405
15.85200001,0.236121932,,0,0.236121932
15.85300003,0.236079814,,0,0.236079814
15.85400002,0.236037696,,0,0.236037696
15.855,0.235995578,,0,0.235995578
15.85600002,0.23595346,,0,0.23595346
15.85700001,0.235911342,,0,0.235911342
15.85800003,0.235869224,,0,0.235869224
15.85900002,0.235827106,,0,0.235827106
15.86,0.235784988,,0,0.235784988
15.86100002,0.23574287,,0,0.23574287
15.86200001,0.235700752,,0,0.235700752
15.86300003,0.235658634,,0,0.235658634
15.86400002,0.235616516,,0,0.235616516
15.865,0.235574398,,0,0.235574398
15.86600002,0.23553228,,0,0.23553228
15.86700001,0.235490162,,0,0.235490162
15.86800003,0.235448044,,0,0.235448044
15.86900002,0.235405926,,0,0.235405926
15.87,0.235363808,,0,0.235363808
15.87100002,0.23532169,,0,0.23532169
15.87200001,0.235279572,,0,0.235279572
15.87300003,0.235237454,,0,0.235237454
15.87400002,0.235195336,,0,0.235195336
15.875,0.235153218,,0,0.235153218
15.87600002,0.2351111,,0,0.2351111
15.87700001,0.235068982,,0,0.235068982
15.87800003,0.235026864,,0,0.235026864
15.87900002,0.234984746,,0,0.234984746
15.88,0.234942628,,0,0.234942628
15.88100002,0.23490051,,0,0.23490051
15.88200001,0.234858392,,0,0.234858392
15.88300003,0.234816274,,0,0.234816274
15.88400002,0.234774156,,0,0.234774156
15.885,0.234732038,,0,0.234732038
15.88600002,0.23468992,,0,0.23468992
15.88700001,0.234647802,,0,0.234647802
15.88800003,0.234605684,,0,0.234605684
15.88900002,0.234563566,,0,0.234563566
15.89,0.234521448,,0,0.234521448
15.89100002,0.23447933,,0,0.23447933
15.89200001,0.234437212,,0,0.234437212
15.89300003,0.234395094,,0,0.234395094
15.89400002,0.234352976,,0,0.234352976
15.895,0.234310858,,0,0.234310858
15.89600002,0.23426874,,0,0.23426874
15.89700001,0.234226622,,0,0.234226622
15.89800003,0.234184504,,0,0.234184504
15.89900002,0.234142386,,0,0.234142386
15.9,0.234100268,,0,0.234100268
15.90100002,0.23405815,,0,0.23405815
15.90200001,0.234016032,,0,0.234016032
15.90300003,0.233973914,,0,0.233973914
15.90400002,0.233931796,,0,0.233931796
15.905,0.233889678,,0,0.233889678
